"Kod";"Nazwa";"Rodzaje obiektow";"Rok";"Wartosc";"Jednostka miary";"Atrybut"
2400000;"ŚLĄSKIE";"schroniska młodzieżowe";"2015";7.6;"%";""
2400000;"ŚLĄSKIE";"schroniska młodzieżowe";"2016";7.2;"%";""
2400000;"ŚLĄSKIE";"schroniska młodzieżowe";"2017";0.0;"%";""
2400000;"ŚLĄSKIE";"schroniska młodzieżowe";"2018";20.9;"%";""
2400000;"ŚLĄSKIE";"schroniska młodzieżowe";"2019";0.0;"%";"x"
2400000;"ŚLĄSKIE";"schroniska młodzieżowe";"2020";0.0;"%";"x"
2400000;"ŚLĄSKIE";"schroniska młodzieżowe";"2021";0.0;"%";"x"
2400000;"ŚLĄSKIE";"schroniska młodzieżowe";"2022";0.0;"%";"x"
2400000;"ŚLĄSKIE";"szkolne schroniska młodzieżowe";"2002";;"%";""
2400000;"ŚLĄSKIE";"szkolne schroniska młodzieżowe";"2003";;"%";""
2400000;"ŚLĄSKIE";"szkolne schroniska młodzieżowe";"2004";25.01;"%";""
2400000;"ŚLĄSKIE";"szkolne schroniska młodzieżowe";"2005";24.40;"%";""
2400000;"ŚLĄSKIE";"szkolne schroniska młodzieżowe";"2006";25.88;"%";""
2400000;"ŚLĄSKIE";"szkolne schroniska młodzieżowe";"2007";28.86;"%";""
2400000;"ŚLĄSKIE";"szkolne schroniska młodzieżowe";"2008";28.18;"%";""
2400000;"ŚLĄSKIE";"szkolne schroniska młodzieżowe";"2009";28.88;"%";""
2400000;"ŚLĄSKIE";"szkolne schroniska młodzieżowe";"2010";29.66;"%";""
2400000;"ŚLĄSKIE";"szkolne schroniska młodzieżowe";"2011";27.5;"%";""
2400000;"ŚLĄSKIE";"szkolne schroniska młodzieżowe";"2012";29.3;"%";""
2400000;"ŚLĄSKIE";"szkolne schroniska młodzieżowe";"2013";27.0;"%";""
2400000;"ŚLĄSKIE";"szkolne schroniska młodzieżowe";"2014";24.9;"%";""
2400000;"ŚLĄSKIE";"szkolne schroniska młodzieżowe";"2015";21.7;"%";""
2400000;"ŚLĄSKIE";"szkolne schroniska młodzieżowe";"2016";23.2;"%";""
2400000;"ŚLĄSKIE";"szkolne schroniska młodzieżowe";"2017";20.5;"%";""
2400000;"ŚLĄSKIE";"szkolne schroniska młodzieżowe";"2018";21.6;"%";""
2400000;"ŚLĄSKIE";"szkolne schroniska młodzieżowe";"2019";20.3;"%";""
2400000;"ŚLĄSKIE";"szkolne schroniska młodzieżowe";"2020";13.1;"%";""
2400000;"ŚLĄSKIE";"szkolne schroniska młodzieżowe";"2021";16.3;"%";""
2400000;"ŚLĄSKIE";"szkolne schroniska młodzieżowe";"2022";20.9;"%";""
2400000;"ŚLĄSKIE";"ośrodki wczasowe";"2002";33.90;"%";""
2400000;"ŚLĄSKIE";"ośrodki wczasowe";"2003";34.70;"%";""
2400000;"ŚLĄSKIE";"ośrodki wczasowe";"2004";31.89;"%";""
2400000;"ŚLĄSKIE";"ośrodki wczasowe";"2005";32.60;"%";""
2400000;"ŚLĄSKIE";"ośrodki wczasowe";"2006";34.15;"%";""
2400000;"ŚLĄSKIE";"ośrodki wczasowe";"2007";32.16;"%";""
2400000;"ŚLĄSKIE";"ośrodki wczasowe";"2008";31.10;"%";""
2400000;"ŚLĄSKIE";"ośrodki wczasowe";"2009";32.35;"%";""
2400000;"ŚLĄSKIE";"ośrodki wczasowe";"2010";33.38;"%";""
2400000;"ŚLĄSKIE";"ośrodki wczasowe";"2011";29.8;"%";""
2400000;"ŚLĄSKIE";"ośrodki wczasowe";"2012";31.6;"%";""
2400000;"ŚLĄSKIE";"ośrodki wczasowe";"2013";29.5;"%";""
2400000;"ŚLĄSKIE";"ośrodki wczasowe";"2014";28.9;"%";""
2400000;"ŚLĄSKIE";"ośrodki wczasowe";"2015";30.5;"%";""
2400000;"ŚLĄSKIE";"ośrodki wczasowe";"2016";33.5;"%";""
2400000;"ŚLĄSKIE";"ośrodki wczasowe";"2017";37.4;"%";""
2400000;"ŚLĄSKIE";"ośrodki wczasowe";"2018";38.0;"%";""
2400000;"ŚLĄSKIE";"ośrodki wczasowe";"2019";39.9;"%";""
2400000;"ŚLĄSKIE";"ośrodki wczasowe";"2020";26.1;"%";""
2400000;"ŚLĄSKIE";"ośrodki wczasowe";"2021";32.6;"%";""
2400000;"ŚLĄSKIE";"ośrodki wczasowe";"2022";37.2;"%";""
2400000;"ŚLĄSKIE";"ośrodki kolonijne";"2002";22.10;"%";""
2400000;"ŚLĄSKIE";"ośrodki kolonijne";"2003";23.40;"%";""
2400000;"ŚLĄSKIE";"ośrodki kolonijne";"2004";22.87;"%";""
2400000;"ŚLĄSKIE";"ośrodki kolonijne";"2005";27.35;"%";""
2400000;"ŚLĄSKIE";"ośrodki kolonijne";"2006";25.61;"%";""
2400000;"ŚLĄSKIE";"ośrodki kolonijne";"2007";28.24;"%";""
2400000;"ŚLĄSKIE";"ośrodki kolonijne";"2008";26.67;"%";""
2400000;"ŚLĄSKIE";"ośrodki kolonijne";"2009";29.05;"%";""
2400000;"ŚLĄSKIE";"ośrodki kolonijne";"2010";21.15;"%";""
2400000;"ŚLĄSKIE";"ośrodki kolonijne";"2011";45.5;"%";""
2400000;"ŚLĄSKIE";"ośrodki kolonijne";"2012";38.2;"%";""
2400000;"ŚLĄSKIE";"ośrodki kolonijne";"2013";40.0;"%";""
2400000;"ŚLĄSKIE";"ośrodki kolonijne";"2014";36.0;"%";""
2400000;"ŚLĄSKIE";"ośrodki kolonijne";"2015";40.0;"%";""
2400000;"ŚLĄSKIE";"ośrodki kolonijne";"2016";43.1;"%";""
2400000;"ŚLĄSKIE";"ośrodki kolonijne";"2017";43.0;"%";""
2400000;"ŚLĄSKIE";"ośrodki kolonijne";"2018";44.2;"%";""
2400000;"ŚLĄSKIE";"ośrodki kolonijne";"2019";0.0;"%";"x"
2400000;"ŚLĄSKIE";"ośrodki kolonijne";"2020";0.0;"%";"x"
2400000;"ŚLĄSKIE";"ośrodki kolonijne";"2021";0.0;"%";"x"
2400000;"ŚLĄSKIE";"ośrodki kolonijne";"2022";0.0;"%";"x"
2400000;"ŚLĄSKIE";"ośrodki szkoleniowo-wypoczynkowe";"2002";31.30;"%";""
2400000;"ŚLĄSKIE";"ośrodki szkoleniowo-wypoczynkowe";"2003";33.80;"%";""
2400000;"ŚLĄSKIE";"ośrodki szkoleniowo-wypoczynkowe";"2004";32.64;"%";""
2400000;"ŚLĄSKIE";"ośrodki szkoleniowo-wypoczynkowe";"2005";37.61;"%";""
2400000;"ŚLĄSKIE";"ośrodki szkoleniowo-wypoczynkowe";"2006";38.64;"%";""
2400000;"ŚLĄSKIE";"ośrodki szkoleniowo-wypoczynkowe";"2007";34.15;"%";""
2400000;"ŚLĄSKIE";"ośrodki szkoleniowo-wypoczynkowe";"2008";30.52;"%";""
2400000;"ŚLĄSKIE";"ośrodki szkoleniowo-wypoczynkowe";"2009";31.28;"%";""
2400000;"ŚLĄSKIE";"ośrodki szkoleniowo-wypoczynkowe";"2010";29.63;"%";""
2400000;"ŚLĄSKIE";"ośrodki szkoleniowo-wypoczynkowe";"2011";27.9;"%";""
2400000;"ŚLĄSKIE";"ośrodki szkoleniowo-wypoczynkowe";"2012";30.1;"%";""
2400000;"ŚLĄSKIE";"ośrodki szkoleniowo-wypoczynkowe";"2013";26.7;"%";""
2400000;"ŚLĄSKIE";"ośrodki szkoleniowo-wypoczynkowe";"2014";26.3;"%";""
2400000;"ŚLĄSKIE";"ośrodki szkoleniowo-wypoczynkowe";"2015";29.8;"%";""
2400000;"ŚLĄSKIE";"ośrodki szkoleniowo-wypoczynkowe";"2016";33.5;"%";""
2400000;"ŚLĄSKIE";"ośrodki szkoleniowo-wypoczynkowe";"2017";35.2;"%";""
2400000;"ŚLĄSKIE";"ośrodki szkoleniowo-wypoczynkowe";"2018";32.8;"%";""
2400000;"ŚLĄSKIE";"ośrodki szkoleniowo-wypoczynkowe";"2019";31.2;"%";""
2400000;"ŚLĄSKIE";"ośrodki szkoleniowo-wypoczynkowe";"2020";24.9;"%";""
2400000;"ŚLĄSKIE";"ośrodki szkoleniowo-wypoczynkowe";"2021";27.4;"%";""
2400000;"ŚLĄSKIE";"ośrodki szkoleniowo-wypoczynkowe";"2022";30.1;"%";""
2400000;"ŚLĄSKIE";"domy pracy twórczej";"2002";17.40;"%";""
2400000;"ŚLĄSKIE";"domy pracy twórczej";"2003";55.30;"%";""
2400000;"ŚLĄSKIE";"domy pracy twórczej";"2004";46.82;"%";""
2400000;"ŚLĄSKIE";"domy pracy twórczej";"2005";36.41;"%";""
2400000;"ŚLĄSKIE";"domy pracy twórczej";"2006";41.66;"%";""
2400000;"ŚLĄSKIE";"domy pracy twórczej";"2007";41.18;"%";""
2400000;"ŚLĄSKIE";"domy pracy twórczej";"2008";36.31;"%";""
2400000;"ŚLĄSKIE";"domy pracy twórczej";"2009";44.52;"%";""
2400000;"ŚLĄSKIE";"domy pracy twórczej";"2010";42.22;"%";""
2400000;"ŚLĄSKIE";"domy pracy twórczej";"2011";41.0;"%";""
2400000;"ŚLĄSKIE";"domy pracy twórczej";"2012";38.0;"%";""
2400000;"ŚLĄSKIE";"domy pracy twórczej";"2013";40.7;"%";""
2400000;"ŚLĄSKIE";"domy pracy twórczej";"2014";44.5;"%";""
2400000;"ŚLĄSKIE";"domy pracy twórczej";"2015";39.1;"%";""
2400000;"ŚLĄSKIE";"domy pracy twórczej";"2016";36.4;"%";""
2400000;"ŚLĄSKIE";"domy pracy twórczej";"2017";45.2;"%";""
2400000;"ŚLĄSKIE";"domy pracy twórczej";"2018";39.1;"%";""
2400000;"ŚLĄSKIE";"domy pracy twórczej";"2019";0.0;"%";"x"
2400000;"ŚLĄSKIE";"domy pracy twórczej";"2020";0.0;"%";"x"
2400000;"ŚLĄSKIE";"domy pracy twórczej";"2021";0.0;"%";"x"
2400000;"ŚLĄSKIE";"domy pracy twórczej";"2022";0.0;"%";"x"
2400000;"ŚLĄSKIE";"zespoły domków turystycznych";"2002";28.30;"%";""
2400000;"ŚLĄSKIE";"zespoły domków turystycznych";"2003";32.80;"%";""
2400000;"ŚLĄSKIE";"zespoły domków turystycznych";"2004";28.17;"%";""
2400000;"ŚLĄSKIE";"zespoły domków turystycznych";"2005";21.25;"%";""
2400000;"ŚLĄSKIE";"zespoły domków turystycznych";"2006";25.72;"%";""
2400000;"ŚLĄSKIE";"zespoły domków turystycznych";"2007";24.42;"%";""
2400000;"ŚLĄSKIE";"zespoły domków turystycznych";"2008";22.99;"%";""
2400000;"ŚLĄSKIE";"zespoły domków turystycznych";"2009";27.05;"%";""
2400000;"ŚLĄSKIE";"zespoły domków turystycznych";"2010";22.63;"%";""
2400000;"ŚLĄSKIE";"zespoły domków turystycznych";"2011";21.4;"%";""
2400000;"ŚLĄSKIE";"zespoły domków turystycznych";"2012";21.1;"%";""
2400000;"ŚLĄSKIE";"zespoły domków turystycznych";"2013";16.4;"%";""
2400000;"ŚLĄSKIE";"zespoły domków turystycznych";"2014";16.1;"%";""
2400000;"ŚLĄSKIE";"zespoły domków turystycznych";"2015";17.4;"%";""
2400000;"ŚLĄSKIE";"zespoły domków turystycznych";"2016";16.4;"%";""
2400000;"ŚLĄSKIE";"zespoły domków turystycznych";"2017";17.5;"%";""
2400000;"ŚLĄSKIE";"zespoły domków turystycznych";"2018";18.8;"%";""
2400000;"ŚLĄSKIE";"zespoły domków turystycznych";"2019";18.6;"%";""
2400000;"ŚLĄSKIE";"zespoły domków turystycznych";"2020";14.7;"%";""
2400000;"ŚLĄSKIE";"zespoły domków turystycznych";"2021";15.6;"%";""
2400000;"ŚLĄSKIE";"zespoły domków turystycznych";"2022";17.3;"%";""
2400000;"ŚLĄSKIE";"kempingi";"2002";12.50;"%";""
2400000;"ŚLĄSKIE";"kempingi";"2003";13.90;"%";""
2400000;"ŚLĄSKIE";"kempingi";"2004";8.91;"%";""
2400000;"ŚLĄSKIE";"kempingi";"2005";8.81;"%";""
2400000;"ŚLĄSKIE";"kempingi";"2006";10.32;"%";""
2400000;"ŚLĄSKIE";"kempingi";"2007";14.49;"%";""
2400000;"ŚLĄSKIE";"kempingi";"2008";14.14;"%";""
2400000;"ŚLĄSKIE";"kempingi";"2009";14.15;"%";""
2400000;"ŚLĄSKIE";"kempingi";"2010";7.44;"%";""
2400000;"ŚLĄSKIE";"kempingi";"2011";10.0;"%";""
2400000;"ŚLĄSKIE";"kempingi";"2012";10.1;"%";""
2400000;"ŚLĄSKIE";"kempingi";"2013";8.8;"%";""
2400000;"ŚLĄSKIE";"kempingi";"2014";9.8;"%";""
2400000;"ŚLĄSKIE";"kempingi";"2015";11.6;"%";""
2400000;"ŚLĄSKIE";"kempingi";"2016";11.6;"%";""
2400000;"ŚLĄSKIE";"kempingi";"2017";11.5;"%";""
2400000;"ŚLĄSKIE";"kempingi";"2018";17.2;"%";""
2400000;"ŚLĄSKIE";"kempingi";"2019";16.2;"%";""
2400000;"ŚLĄSKIE";"kempingi";"2020";9.3;"%";""
2400000;"ŚLĄSKIE";"kempingi";"2021";22.5;"%";""
2400000;"ŚLĄSKIE";"kempingi";"2022";25.0;"%";""
2400000;"ŚLĄSKIE";"pola biwakowe";"2002";46.50;"%";""
2400000;"ŚLĄSKIE";"pola biwakowe";"2003";21.90;"%";""
2400000;"ŚLĄSKIE";"pola biwakowe";"2004";6.61;"%";""
2400000;"ŚLĄSKIE";"pola biwakowe";"2005";5.25;"%";""
2400000;"ŚLĄSKIE";"pola biwakowe";"2006";5.52;"%";""
2400000;"ŚLĄSKIE";"pola biwakowe";"2007";1.70;"%";""
2400000;"ŚLĄSKIE";"pola biwakowe";"2008";7.18;"%";""
2400000;"ŚLĄSKIE";"pola biwakowe";"2009";9.07;"%";""
2400000;"ŚLĄSKIE";"pola biwakowe";"2010";3.67;"%";""
2400000;"ŚLĄSKIE";"pola biwakowe";"2011";2.4;"%";""
2400000;"ŚLĄSKIE";"pola biwakowe";"2012";2.8;"%";""
2400000;"ŚLĄSKIE";"pola biwakowe";"2013";3.4;"%";""
2400000;"ŚLĄSKIE";"pola biwakowe";"2014";2.9;"%";""
2400000;"ŚLĄSKIE";"pola biwakowe";"2015";6.5;"%";""
2400000;"ŚLĄSKIE";"pola biwakowe";"2016";5.5;"%";""
2400000;"ŚLĄSKIE";"pola biwakowe";"2017";6.7;"%";""
2400000;"ŚLĄSKIE";"pola biwakowe";"2018";6.6;"%";""
2400000;"ŚLĄSKIE";"pola biwakowe";"2019";6.6;"%";""
2400000;"ŚLĄSKIE";"pola biwakowe";"2020";5.7;"%";""
2400000;"ŚLĄSKIE";"pola biwakowe";"2021";6.7;"%";""
2400000;"ŚLĄSKIE";"pola biwakowe";"2022";7.9;"%";""
2400000;"ŚLĄSKIE";"ośrodki do wypoczynku sobotnio-niedzielnego i świątecznego";"2002";25.00;"%";""
2400000;"ŚLĄSKIE";"ośrodki do wypoczynku sobotnio-niedzielnego i świątecznego";"2003";20.90;"%";""
2400000;"ŚLĄSKIE";"ośrodki do wypoczynku sobotnio-niedzielnego i świątecznego";"2004";18.15;"%";""
2400000;"ŚLĄSKIE";"ośrodki do wypoczynku sobotnio-niedzielnego i świątecznego";"2005";20.19;"%";""
2400000;"ŚLĄSKIE";"ośrodki do wypoczynku sobotnio-niedzielnego i świątecznego";"2006";35.25;"%";""
2400000;"ŚLĄSKIE";"ośrodki do wypoczynku sobotnio-niedzielnego i świątecznego";"2007";32.98;"%";""
2400000;"ŚLĄSKIE";"ośrodki do wypoczynku sobotnio-niedzielnego i świątecznego";"2008";41.19;"%";""
2400000;"ŚLĄSKIE";"ośrodki do wypoczynku sobotnio-niedzielnego i świątecznego";"2009";;"%";""
2400000;"ŚLĄSKIE";"ośrodki do wypoczynku sobotnio-niedzielnego i świątecznego";"2010";;"%";""
2400000;"ŚLĄSKIE";"ośrodki do wypoczynku sobotnio-niedzielnego i świątecznego";"2011";;"%";""
2400000;"ŚLĄSKIE";"ośrodki do wypoczynku sobotnio-niedzielnego i świątecznego";"2012";;"%";""
2400000;"ŚLĄSKIE";"ośrodki do wypoczynku sobotnio-niedzielnego i świątecznego";"2013";;"%";""
2400000;"ŚLĄSKIE";"ośrodki do wypoczynku sobotnio-niedzielnego i świątecznego";"2014";;"%";""
2400000;"ŚLĄSKIE";"ośrodki do wypoczynku sobotnio-niedzielnego i świątecznego";"2015";;"%";""
2400000;"ŚLĄSKIE";"ośrodki do wypoczynku sobotnio-niedzielnego i świątecznego";"2016";;"%";""
2400000;"ŚLĄSKIE";"ośrodki do wypoczynku sobotnio-niedzielnego i świątecznego";"2017";;"%";""
2400000;"ŚLĄSKIE";"ośrodki do wypoczynku sobotnio-niedzielnego i świątecznego";"2018";;"%";""
2400000;"ŚLĄSKIE";"ośrodki do wypoczynku sobotnio-niedzielnego i świątecznego";"2019";;"%";""
2400000;"ŚLĄSKIE";"ośrodki do wypoczynku sobotnio-niedzielnego i świątecznego";"2020";;"%";""
2400000;"ŚLĄSKIE";"ośrodki do wypoczynku sobotnio-niedzielnego i świątecznego";"2021";;"%";""
2400000;"ŚLĄSKIE";"ośrodki do wypoczynku sobotnio-niedzielnego i świątecznego";"2022";;"%";""
2400000;"ŚLĄSKIE";"hostele";"2002";;"%";""
2400000;"ŚLĄSKIE";"hostele";"2003";;"%";""
2400000;"ŚLĄSKIE";"hostele";"2004";;"%";""
2400000;"ŚLĄSKIE";"hostele";"2005";;"%";""
2400000;"ŚLĄSKIE";"hostele";"2006";;"%";""
2400000;"ŚLĄSKIE";"hostele";"2007";;"%";""
2400000;"ŚLĄSKIE";"hostele";"2008";;"%";""
2400000;"ŚLĄSKIE";"hostele";"2009";49.29;"%";""
2400000;"ŚLĄSKIE";"hostele";"2010";34.19;"%";""
2400000;"ŚLĄSKIE";"hostele";"2011";45.8;"%";""
2400000;"ŚLĄSKIE";"hostele";"2012";46.4;"%";""
2400000;"ŚLĄSKIE";"hostele";"2013";50.2;"%";""
2400000;"ŚLĄSKIE";"hostele";"2014";63.1;"%";""
2400000;"ŚLĄSKIE";"hostele";"2015";55.7;"%";""
2400000;"ŚLĄSKIE";"hostele";"2016";64.2;"%";""
2400000;"ŚLĄSKIE";"hostele";"2017";56.5;"%";""
2400000;"ŚLĄSKIE";"hostele";"2018";55.6;"%";""
2400000;"ŚLĄSKIE";"hostele";"2019";47.2;"%";""
2400000;"ŚLĄSKIE";"hostele";"2020";33.4;"%";""
2400000;"ŚLĄSKIE";"hostele";"2021";37.6;"%";""
2400000;"ŚLĄSKIE";"hostele";"2022";43.3;"%";""
2400000;"ŚLĄSKIE";"kwatery agroturystyczne";"2002";24.80;"%";""
2400000;"ŚLĄSKIE";"kwatery agroturystyczne";"2003";;"%";""
2400000;"ŚLĄSKIE";"kwatery agroturystyczne";"2004";;"%";""
2400000;"ŚLĄSKIE";"kwatery agroturystyczne";"2005";;"%";""
2400000;"ŚLĄSKIE";"kwatery agroturystyczne";"2006";;"%";""
2400000;"ŚLĄSKIE";"kwatery agroturystyczne";"2007";;"%";""
2400000;"ŚLĄSKIE";"kwatery agroturystyczne";"2008";;"%";""
2400000;"ŚLĄSKIE";"kwatery agroturystyczne";"2009";;"%";""
2400000;"ŚLĄSKIE";"kwatery agroturystyczne";"2010";;"%";""
2400000;"ŚLĄSKIE";"kwatery agroturystyczne";"2011";;"%";""
2400000;"ŚLĄSKIE";"kwatery agroturystyczne";"2012";15.4;"%";""
2400000;"ŚLĄSKIE";"kwatery agroturystyczne";"2013";9.7;"%";""
2400000;"ŚLĄSKIE";"kwatery agroturystyczne";"2014";9.9;"%";""
2400000;"ŚLĄSKIE";"kwatery agroturystyczne";"2015";10.0;"%";""
2400000;"ŚLĄSKIE";"kwatery agroturystyczne";"2016";11.0;"%";""
2400000;"ŚLĄSKIE";"kwatery agroturystyczne";"2017";12.2;"%";""
2400000;"ŚLĄSKIE";"kwatery agroturystyczne";"2018";15.2;"%";""
2400000;"ŚLĄSKIE";"kwatery agroturystyczne";"2019";15.4;"%";""
2400000;"ŚLĄSKIE";"kwatery agroturystyczne";"2020";10.4;"%";""
2400000;"ŚLĄSKIE";"kwatery agroturystyczne";"2021";11.0;"%";""
2400000;"ŚLĄSKIE";"kwatery agroturystyczne";"2022";16.3;"%";""
2400000;"ŚLĄSKIE";"zakłady uzdrowiskowe";"2002";24.20;"%";""
2400000;"ŚLĄSKIE";"zakłady uzdrowiskowe";"2003";19.70;"%";""
2400000;"ŚLĄSKIE";"zakłady uzdrowiskowe";"2004";18.74;"%";""
2400000;"ŚLĄSKIE";"zakłady uzdrowiskowe";"2005";44.18;"%";""
2400000;"ŚLĄSKIE";"zakłady uzdrowiskowe";"2006";81.54;"%";""
2400000;"ŚLĄSKIE";"zakłady uzdrowiskowe";"2007";61.07;"%";""
2400000;"ŚLĄSKIE";"zakłady uzdrowiskowe";"2008";83.34;"%";""
2400000;"ŚLĄSKIE";"zakłady uzdrowiskowe";"2009";86.87;"%";""
2400000;"ŚLĄSKIE";"zakłady uzdrowiskowe";"2010";83.90;"%";""
2400000;"ŚLĄSKIE";"zakłady uzdrowiskowe";"2011";85.8;"%";""
2400000;"ŚLĄSKIE";"zakłady uzdrowiskowe";"2012";83.7;"%";""
2400000;"ŚLĄSKIE";"zakłady uzdrowiskowe";"2013";83.9;"%";""
2400000;"ŚLĄSKIE";"zakłady uzdrowiskowe";"2014";83.4;"%";""
2400000;"ŚLĄSKIE";"zakłady uzdrowiskowe";"2015";86.1;"%";""
2400000;"ŚLĄSKIE";"zakłady uzdrowiskowe";"2016";82.8;"%";""
2400000;"ŚLĄSKIE";"zakłady uzdrowiskowe";"2017";81.8;"%";""
2400000;"ŚLĄSKIE";"zakłady uzdrowiskowe";"2018";85.9;"%";""
2400000;"ŚLĄSKIE";"zakłady uzdrowiskowe";"2019";84.4;"%";""
2400000;"ŚLĄSKIE";"zakłady uzdrowiskowe";"2020";49.9;"%";""
2400000;"ŚLĄSKIE";"zakłady uzdrowiskowe";"2021";60.2;"%";""
2400000;"ŚLĄSKIE";"zakłady uzdrowiskowe";"2022";77.1;"%";""
2400000;"ŚLĄSKIE";"pozostałe obiekty niesklasyfikowane";"2002";27.90;"%";""
2400000;"ŚLĄSKIE";"pozostałe obiekty niesklasyfikowane";"2003";28.80;"%";""
2400000;"ŚLĄSKIE";"pozostałe obiekty niesklasyfikowane";"2004";27.92;"%";""
2400000;"ŚLĄSKIE";"pozostałe obiekty niesklasyfikowane";"2005";31.80;"%";""
2400000;"ŚLĄSKIE";"pozostałe obiekty niesklasyfikowane";"2006";29.30;"%";""
2400000;"ŚLĄSKIE";"pozostałe obiekty niesklasyfikowane";"2007";36.55;"%";""
2400000;"ŚLĄSKIE";"pozostałe obiekty niesklasyfikowane";"2008";36.43;"%";""
2400000;"ŚLĄSKIE";"pozostałe obiekty niesklasyfikowane";"2009";30.86;"%";""
2400000;"ŚLĄSKIE";"pozostałe obiekty niesklasyfikowane";"2010";36.91;"%";""
2400000;"ŚLĄSKIE";"pozostałe obiekty niesklasyfikowane";"2011";33.4;"%";""
2400000;"ŚLĄSKIE";"pozostałe obiekty niesklasyfikowane";"2012";30.5;"%";""
2400000;"ŚLĄSKIE";"pozostałe obiekty niesklasyfikowane";"2013";28.6;"%";""
2400000;"ŚLĄSKIE";"pozostałe obiekty niesklasyfikowane";"2014";27.9;"%";""
2400000;"ŚLĄSKIE";"pozostałe obiekty niesklasyfikowane";"2015";28.3;"%";""
2400000;"ŚLĄSKIE";"pozostałe obiekty niesklasyfikowane";"2016";29.3;"%";""
2400000;"ŚLĄSKIE";"pozostałe obiekty niesklasyfikowane";"2017";31.7;"%";""
2400000;"ŚLĄSKIE";"pozostałe obiekty niesklasyfikowane";"2018";34.2;"%";""
2400000;"ŚLĄSKIE";"pozostałe obiekty niesklasyfikowane";"2019";36.7;"%";""
2400000;"ŚLĄSKIE";"pozostałe obiekty niesklasyfikowane";"2020";19.0;"%";""
2400000;"ŚLĄSKIE";"pozostałe obiekty niesklasyfikowane";"2021";23.7;"%";""
2400000;"ŚLĄSKIE";"pozostałe obiekty niesklasyfikowane";"2022";27.7;"%";""
2400000;"ŚLĄSKIE";"pokoje gościnne";"2002";;"%";""
2400000;"ŚLĄSKIE";"pokoje gościnne";"2003";;"%";""
2400000;"ŚLĄSKIE";"pokoje gościnne";"2004";;"%";""
2400000;"ŚLĄSKIE";"pokoje gościnne";"2005";;"%";""
2400000;"ŚLĄSKIE";"pokoje gościnne";"2006";;"%";""
2400000;"ŚLĄSKIE";"pokoje gościnne";"2007";;"%";""
2400000;"ŚLĄSKIE";"pokoje gościnne";"2008";;"%";""
2400000;"ŚLĄSKIE";"pokoje gościnne";"2009";;"%";""
2400000;"ŚLĄSKIE";"pokoje gościnne";"2010";;"%";""
2400000;"ŚLĄSKIE";"pokoje gościnne";"2011";;"%";""
2400000;"ŚLĄSKIE";"pokoje gościnne";"2012";18.8;"%";""
2400000;"ŚLĄSKIE";"pokoje gościnne";"2013";16.5;"%";""
2400000;"ŚLĄSKIE";"pokoje gościnne";"2014";14.9;"%";""
2400000;"ŚLĄSKIE";"pokoje gościnne";"2015";16.4;"%";""
2400000;"ŚLĄSKIE";"pokoje gościnne";"2016";17.9;"%";""
2400000;"ŚLĄSKIE";"pokoje gościnne";"2017";24.0;"%";""
2400000;"ŚLĄSKIE";"pokoje gościnne";"2018";27.0;"%";""
2400000;"ŚLĄSKIE";"pokoje gościnne";"2019";29.9;"%";""
2400000;"ŚLĄSKIE";"pokoje gościnne";"2020";20.3;"%";""
2400000;"ŚLĄSKIE";"pokoje gościnne";"2021";21.5;"%";""
2400000;"ŚLĄSKIE";"pokoje gościnne";"2022";23.0;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2002";26.70;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2003";26.60;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2004";27.42;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2005";27.15;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2006";31.60;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2007";39.23;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2008";37.82;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2009";35.44;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2010";32.85;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2011";32.6;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2012";32.7;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2013";30.8;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2014";30.2;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2015";29.8;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2016";31.2;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2017";32.9;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2018";33.7;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2019";33.7;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2020";21.9;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2021";28.1;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2022";33.2;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"obiekty hotelowe razem";"2002";26.50;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"obiekty hotelowe razem";"2003";26.30;"%";""
2600000;"ŚWIĘTOKRZYSKIE";"obiekty hotelowe razem";"2004";27.70;"%";""
